Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Label,prob_alive,predicted_purchases_12m,avg_order_value,clv_12m,clv_tier
14205,17,2,466.7,4,3,2,432,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,233.35,2071.96,Silver
14206,239,1,328.16,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,328.16,134.42,Bronze
14208,95,1,151.74,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,151.74,62.16,Bronze
14209,11,6,2073.43,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,4.79,345.57,10911.3,Platinum
14210,106,6,1905.84,2,5,4,254,At Risk,3,🟢 Promising Mid-Tier,0.9994,4.79,317.64,10030.62,Platinum
14211,53,9,2241.1,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,7.42,249.01,12159.56,Platinum
14212,90,1,1070.48,2,1,4,214,Can't Lose Them,0,❄️  Inactive / Lost,1.0,0.41,1070.48,438.5,Bronze
14214,31,5,1004.38,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9998,3.91,200.88,5225.15,Gold
14215,12,6,1789.72,5,5,4,554,Champions,2,🏆 High Value Active,0.9998,4.79,298.29,9428.74,Gold
14216,3,4,1839.3,5,4,4,544,Champions,2,🏆 High Value Active,0.9998,3.04,459.82,9229.41,Gold
14217,2,17,2004.98,5,5,4,554,Champions,2,🏆 High Value Active,1.0,14.42,117.94,11202.97,Platinum
14218,43,1,169.48,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,169.48,69.42,Bronze
14219,4,1,89.94,5,1,1,511,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,89.94,36.84,Bronze
14220,247,2,632.4,1,3,3,133,At Risk,0,❄️  Inactive / Lost,0.9951,1.28,316.2,2761.3,Silver
14221,42,9,3432.8,3,5,5,355,Loyal Customers,2,🏆 High Value Active,0.9998,7.42,381.42,18587.06,Platinum
14222,177,1,683.17,2,1,3,213,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,683.17,279.85,Bronze
14223,92,3,991.13,2,3,4,234,At Risk,3,🟢 Promising Mid-Tier,0.9993,2.16,330.38,4765.34,Gold
14224,110,4,1050.12,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9993,3.04,262.53,5301.75,Gold
14226,29,5,2232.19,4,4,5,445,Champions,3,🟢 Promising Mid-Tier,0.9998,3.91,446.44,11517.27,Platinum
14227,26,10,3350.96,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,8.29,335.1,18258.8,Platinum
14229,52,3,1547.2,3,3,4,334,Loyal Customers,3,🟢 Promising Mid-Tier,0.9994,2.16,515.73,7391.85,Gold
14231,184,3,925.71,1,3,3,133,At Risk,3,🟢 Promising Mid-Tier,0.9983,2.16,308.57,4452.31,Gold
14232,43,5,2048.07,3,4,5,345,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.91,409.61,10573.29,Platinum
14233,49,4,1462.72,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,365.68,7355.43,Gold
14234,22,4,775.46,4,4,3,443,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,193.86,3937.77,Gold
14235,75,5,3144.86,2,4,5,245,At Risk,3,🟢 Promising Mid-Tier,0.9996,3.91,628.97,16191.57,Platinum
14236,81,2,490.86,2,3,3,233,At Risk,0,❄️  Inactive / Lost,0.9982,1.28,245.43,2173.01,Silver
14237,373,1,161.0,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,161.0,65.95,Bronze
14238,326,1,146.85,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,146.85,60.15,Bronze
14239,43,11,2380.85,3,5,5,355,Loyal Customers,2,🏆 High Value Active,0.9998,9.17,216.44,13058.26,Platinum
14240,30,2,890.34,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9985,1.28,445.17,3859.12,Gold
14241,184,1,213.7,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,213.7,87.54,Bronze
14242,235,2,280.55,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.9955,1.28,140.28,1282.62,Silver
14243,9,10,2588.77,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,8.29,258.88,14123.06,Platinum
14245,220,2,1693.45,1,3,4,134,At Risk,3,🟢 Promising Mid-Tier,0.996,1.28,846.72,7229.24,Gold
14246,111,3,1474.06,2,3,4,234,At Risk,3,🟢 Promising Mid-Tier,0.9991,2.16,491.35,7044.37,Gold
14247,278,1,136.77,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,136.77,56.02,Bronze
14248,318,1,302.58,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,302.58,123.95,Bronze
14250,7,3,1904.05,5,3,4,534,Loyal Customers,1,🟢 Promising Mid-Tier,0.9996,2.16,634.68,9078.07,Gold
14251,2,5,2879.7,5,4,5,545,Champions,2,🏆 High Value Active,0.9998,3.91,575.94,14836.42,Platinum
14256,260,2,969.06,1,3,4,134,At Risk,0,❄️  Inactive / Lost,0.9945,1.28,484.53,4174.17,Gold
14257,64,5,3099.72,3,4,5,345,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.91,619.94,15961.13,Platinum
14258,9,9,12669.98,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,7.42,1407.78,68409.79,Platinum
14259,142,1,120.0,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,120.0,49.16,Bronze
14261,51,2,1163.45,3,3,4,334,Loyal Customers,3,🟢 Promising Mid-Tier,0.9984,1.28,581.72,5010.71,Gold
14262,8,8,2618.23,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,6.54,327.28,14086.12,Platinum
14264,155,2,333.97,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9974,1.28,166.98,1510.12,Silver
14265,109,2,530.18,2,3,3,233,At Risk,0,❄️  Inactive / Lost,0.9979,1.28,265.09,2338.26,Silver
14267,163,3,1516.24,2,3,4,234,At Risk,3,🟢 Promising Mid-Tier,0.9986,2.16,505.41,7239.86,Gold
14270,332,1,492.65,1,1,3,113,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,492.65,201.8,Bronze
14271,226,1,112.32,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,112.32,46.01,Bronze
14272,74,2,437.96,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9982,1.28,218.98,1950.01,Silver
14273,51,4,559.97,3,4,3,343,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,139.99,2865.73,Silver
14276,99,3,1119.74,2,3,4,234,At Risk,3,🟢 Promising Mid-Tier,0.9992,2.16,373.25,5372.28,Gold
14277,15,3,4180.2,4,3,5,435,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,2.16,1393.4,19826.59,Platinum
14280,197,1,134.04,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,134.04,54.91,Bronze
14282,3,15,3729.34,5,5,5,555,Champions,2,🏆 High Value Active,1.0,12.67,248.62,20687.91,Platinum
14284,31,2,595.25,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9985,1.28,297.62,2614.14,Silver
14285,21,4,1910.01,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,477.5,9580.74,Gold
14286,24,3,4628.75,4,3,5,435,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,1542.92,21944.24,Platinum
14287,8,3,176.63,5,3,1,531,Need Attention,1,🟢 Promising Mid-Tier,0.9996,2.16,58.88,920.46,Silver
14288,213,1,426.6,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,426.6,174.75,Bronze
14289,9,6,911.26,5,5,3,553,Loyal Customers,3,🟢 Promising Mid-Tier,0.9999,4.79,151.88,4838.31,Gold
14290,11,5,2314.65,5,4,5,545,Champions,2,🏆 High Value Active,0.9998,3.91,462.93,11940.35,Platinum
14291,2,11,3883.25,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,9.17,353.02,21255.0,Platinum
14292,8,9,4871.93,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,7.42,541.33,26350.88,Platinum
14293,3,4,1046.56,5,4,4,544,Champions,1,🟢 Promising Mid-Tier,0.9998,3.04,261.64,5286.37,Gold
14295,40,1,166.2,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,166.2,68.08,Bronze
14297,18,4,1305.33,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,326.33,6573.26,Gold
14298,8,44,51527.3,5,5,5,555,Champions,2,🏆 High Value Active,1.0,38.08,1171.08,291757.59,Platinum
14299,8,9,3965.62,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,7.42,440.62,21462.66,Platinum
14300,19,1,43.2,4,1,1,411,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,43.2,17.7,Bronze
14301,117,1,640.14,2,1,3,213,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,640.14,262.22,Bronze
14304,223,1,383.45,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,383.45,157.07,Bronze
14305,71,3,1858.96,3,3,4,334,Loyal Customers,3,🟢 Promising Mid-Tier,0.9994,2.16,619.65,8863.22,Gold
14306,51,2,2093.32,3,3,5,335,Loyal Customers,3,🟢 Promising Mid-Tier,0.9984,1.28,1046.66,8933.26,Gold
14307,89,6,2995.72,2,5,5,255,At Risk,3,🟢 Promising Mid-Tier,0.9995,4.79,499.29,15725.61,Platinum
14309,8,9,2352.53,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,7.42,261.39,12762.41,Platinum
14311,243,1,310.26,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,310.26,127.09,Bronze
14312,47,6,1611.59,3,5,4,354,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,4.79,268.6,8497.08,Gold
14314,107,1,120.0,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,120.0,49.16,Bronze
14315,45,6,2481.13,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,4.79,413.52,13040.58,Platinum
14317,65,1,508.58,3,1,3,313,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,508.58,208.33,Bronze
14320,207,2,477.79,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.9964,1.28,238.9,2114.06,Silver
14321,11,5,1530.75,5,4,4,544,Champions,3,🟢 Promising Mid-Tier,0.9998,3.91,306.15,7922.97,Gold
14323,115,2,605.06,2,3,3,233,At Risk,0,❄️  Inactive / Lost,0.9979,1.28,302.53,2653.82,Silver
14326,242,1,183.85,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,183.85,75.31,Bronze
14327,163,1,311.65,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,311.65,127.66,Bronze
14329,17,7,5014.84,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,5.66,716.41,26641.29,Platinum
14331,124,2,462.66,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9978,1.28,231.33,2053.24,Silver
14332,23,3,866.31,4,3,3,433,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,288.77,4177.24,Gold
14333,68,1,415.2,3,1,2,312,Promising,0,❄️  Inactive / Lost,1.0,0.41,415.2,170.08,Bronze
14334,17,8,2552.21,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,6.54,319.03,13732.56,Platinum
14335,16,2,468.26,4,3,2,432,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,234.13,2078.56,Silver
14336,17,4,1614.91,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,403.73,8113.06,Gold
14338,161,2,588.22,2,3,3,233,At Risk,0,❄️  Inactive / Lost,0.9973,1.28,294.11,2581.31,Silver
14339,243,1,309.52,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,309.52,126.79,Bronze
14340,219,1,134.7,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,134.7,55.18,Bronze
14341,45,8,2182.28,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,6.54,272.79,11751.88,Platinum
14342,21,4,668.56,4,4,3,443,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,167.14,3406.08,Gold
14344,127,8,889.93,2,5,3,253,At Risk,3,🟢 Promising Mid-Tier,0.9987,6.53,111.24,4831.08,Gold
14345,39,1,108.98,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,108.98,44.64,Bronze
14346,121,2,1021.58,2,3,4,234,At Risk,3,🟢 Promising Mid-Tier,0.9978,1.28,510.79,4409.66,Gold
14348,260,1,409.57,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,409.57,167.77,Bronze
14349,10,1,133.5,5,1,1,511,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,133.5,54.69,Bronze
14350,274,1,282.93,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,282.93,115.9,Bronze
14351,165,1,51.0,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,51.0,20.89,Bronze
14352,157,4,1078.96,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9988,3.03,269.74,5442.26,Gold
14353,215,1,90.6,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,90.6,37.11,Bronze
14354,6,2,163.62,5,3,1,531,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,81.81,793.25,Silver
14355,366,1,174.4,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,174.4,71.44,Bronze
14356,80,2,701.23,2,3,3,233,At Risk,3,🟢 Promising Mid-Tier,0.9982,1.28,350.62,3060.26,Gold
14357,43,1,225.77,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,225.77,92.48,Bronze
14359,19,3,912.18,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9996,2.16,304.06,4393.9,Gold
14360,32,4,2128.23,4,4,5,445,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,532.06,10665.8,Platinum
14362,22,1,161.2,4,1,1,411,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,161.2,66.03,Bronze
14364,109,8,3717.35,2,5,5,255,At Risk,3,🟢 Promising Mid-Tier,0.9991,6.54,464.67,19953.12,Platinum
14367,8,16,9261.52,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,13.55,578.84,51385.79,Platinum
14368,320,1,155.0,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,155.0,63.49,Bronze
14371,295,1,100.5,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,100.5,41.17,Bronze
14373,358,1,76.55,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,76.55,31.36,Bronze
14375,185,1,257.68,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,257.68,105.55,Bronze
14377,191,2,617.05,1,3,3,133,At Risk,0,❄️  Inactive / Lost,0.9967,1.28,308.52,2701.33,Silver
14379,44,2,348.1,3,3,2,332,Potential Loyalists,1,🟢 Promising Mid-Tier,0.9984,1.28,174.05,1571.33,Silver
14381,52,1,202.68,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,202.68,83.02,Bronze
14382,26,1,626.07,4,1,3,413,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,626.07,256.46,Bronze
14383,38,3,1247.69,3,3,4,334,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,415.9,5977.93,Gold
14385,9,3,202.11,5,3,1,531,Need Attention,1,🟢 Promising Mid-Tier,0.9996,2.16,67.37,1040.79,Silver
14386,297,1,142.4,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,142.4,58.33,Bronze
14387,33,3,1770.56,4,3,4,434,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,590.19,8447.05,Gold
14388,10,8,3212.84,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,6.54,401.6,17268.14,Platinum
14389,65,2,1043.46,3,3,4,334,Loyal Customers,3,🟢 Promising Mid-Tier,0.9983,1.28,521.73,4504.12,Gold
14390,10,9,4652.82,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,7.42,516.98,25169.0,Platinum
14393,218,1,67.95,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,67.95,27.83,Bronze
14395,2,9,3507.71,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,7.42,389.75,18993.11,Platinum
14396,65,2,487.99,3,3,3,333,Loyal Customers,0,❄️  Inactive / Lost,0.9983,1.28,244.0,2161.16,Silver
14397,3,19,2612.96,5,5,5,555,Champions,2,🏆 High Value Active,1.0,16.18,137.52,14626.99,Platinum
14400,149,1,574.7,2,1,3,213,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,574.7,235.41,Bronze
14401,4,13,4051.48,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,10.92,311.65,22343.38,Platinum
14403,130,4,1475.81,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9991,3.04,368.95,7416.86,Gold
14404,34,6,1474.32,3,5,4,354,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,4.79,245.72,7780.17,Gold
14406,119,1,156.75,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,156.75,64.21,Bronze
14407,107,5,2142.73,2,4,5,245,At Risk,3,🟢 Promising Mid-Tier,0.9994,3.91,428.55,11054.44,Platinum
14408,11,7,2606.53,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,5.66,372.36,13883.52,Platinum
14409,71,6,2059.45,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,4.79,343.24,10835.99,Platinum
14410,92,9,1104.07,2,5,4,254,At Risk,3,🟢 Promising Mid-Tier,0.9994,7.41,122.67,6025.52,Gold
14411,311,1,1063.0,1,1,4,114,Can't Lose Them,0,❄️  Inactive / Lost,1.0,0.41,1063.0,435.43,Bronze
14412,43,2,770.03,3,3,3,333,Loyal Customers,3,🟢 Promising Mid-Tier,0.9984,1.28,385.02,3351.29,Gold
14413,362,1,122.7,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,122.7,50.26,Bronze
14414,92,7,1496.98,2,5,4,254,At Risk,3,🟢 Promising Mid-Tier,0.9995,5.66,213.85,8002.42,Gold
14415,1,13,5900.28,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,10.92,453.87,32506.3,Platinum
14416,22,2,490.22,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,245.11,2171.14,Silver
14418,4,3,1937.25,5,3,4,534,Loyal Customers,1,🟢 Promising Mid-Tier,0.9996,2.16,645.75,9234.92,Gold
14419,11,6,1058.06,5,5,4,554,Champions,3,🟢 Promising Mid-Tier,0.9999,4.79,176.34,5605.41,Gold
14420,99,1,387.52,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,387.52,158.74,Bronze
14421,57,2,813.11,3,3,3,333,Loyal Customers,3,🟢 Promising Mid-Tier,0.9984,1.28,406.56,3532.71,Gold
14422,1,6,4263.64,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,4.79,710.61,22356.83,Platinum
14423,218,1,265.2,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,265.2,108.63,Bronze
14424,18,1,322.08,4,1,2,412,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,322.08,131.93,Bronze
14426,24,10,4481.67,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,8.29,448.17,24395.19,Platinum
14427,50,2,363.34,3,3,2,332,Potential Loyalists,1,🟢 Promising Mid-Tier,0.9984,1.28,181.67,1635.56,Silver
14428,7,5,1244.83,5,4,4,544,Champions,2,🏆 High Value Active,0.9998,3.91,248.97,6457.72,Gold
14431,303,1,470.36,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,470.36,192.67,Bronze
14432,10,6,2255.51,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,4.79,375.92,11862.8,Platinum
14434,22,6,1372.8,4,5,4,454,Champions,3,🟢 Promising Mid-Tier,0.9998,4.79,228.8,7249.93,Gold
14436,99,1,89.06,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,89.06,36.48,Bronze
14437,366,1,63.0,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,63.0,25.81,Bronze
14438,306,1,131.9,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,131.9,54.03,Bronze
14439,320,1,2661.24,1,1,5,115,Can't Lose Them,0,❄️  Inactive / Lost,1.0,0.41,2661.24,1090.12,Silver
14440,8,5,2357.68,5,4,5,545,Champions,2,🏆 High Value Active,0.9998,3.91,471.54,12160.95,Platinum
14441,1,4,1712.89,5,4,4,544,Champions,2,🏆 High Value Active,0.9998,3.04,428.22,8600.69,Gold
14442,205,2,1589.82,1,3,4,134,At Risk,3,🟢 Promising Mid-Tier,0.9964,1.28,794.91,6795.89,Gold
14443,54,4,1420.2,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,355.05,7143.84,Gold
14446,1,4,1034.78,5,4,4,544,Champions,1,🟢 Promising Mid-Tier,0.9998,3.04,258.7,5227.8,Gold
14447,19,5,1163.23,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9998,3.91,232.65,6039.38,Gold
14448,9,2,375.35,5,3,2,532,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,187.68,1686.61,Silver
14449,19,4,907.1,4,4,3,443,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,226.78,4592.54,Gold
14450,181,3,483.25,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.9984,2.16,161.08,2365.59,Silver
14451,60,2,662.59,3,3,3,333,Loyal Customers,3,🟢 Promising Mid-Tier,0.9983,1.28,331.3,2897.72,Silver
14452,11,2,264.44,5,3,2,532,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,132.22,1218.62,Silver
14453,190,1,119.93,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,119.93,49.13,Bronze
14456,5,9,3059.44,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,7.42,339.94,16575.24,Platinum
14457,311,1,113.64,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,113.64,46.55,Bronze
14459,155,1,1837.92,2,1,4,214,Can't Lose Them,3,🟢 Promising Mid-Tier,1.0,0.41,1837.92,752.86,Silver
14460,110,3,434.34,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9992,2.16,144.78,2136.55,Silver
14461,148,3,2102.67,2,3,5,235,At Risk,3,🟢 Promising Mid-Tier,0.9988,2.16,700.89,10008.41,Platinum
14462,66,11,1999.02,3,5,4,354,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,9.17,181.73,10973.8,Platinum
14463,98,3,529.62,2,3,3,233,At Risk,3,🟢 Promising Mid-Tier,0.9992,2.16,176.54,2586.51,Silver
14465,247,3,1058.62,1,3,4,134,At Risk,3,🟢 Promising Mid-Tier,0.9964,2.15,352.87,5069.15,Gold
14466,29,7,2272.4,4,5,5,455,Champions,3,🟢 Promising Mid-Tier,0.9998,5.66,324.63,12112.94,Platinum
14467,18,4,598.76,4,4,3,443,Loyal Customers,1,🟢 Promising Mid-Tier,0.9997,3.04,149.69,3058.94,Gold
14470,12,2,461.19,5,3,2,532,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,230.6,2048.77,Silver
14472,104,8,1936.84,2,5,4,254,At Risk,3,🟢 Promising Mid-Tier,0.9992,6.54,242.1,10432.81,Platinum
14473,74,2,234.34,2,3,1,231,Need Attention,0,❄️  Inactive / Lost,0.9982,1.28,117.17,1091.2,Silver
14474,46,1,547.66,3,1,3,313,Need Attention,1,🟢 Promising Mid-Tier,1.0,0.41,547.66,224.34,Bronze
14475,72,3,925.85,3,3,3,333,Loyal Customers,3,🟢 Promising Mid-Tier,0.9994,2.16,308.62,4457.61,Gold
14476,257,1,215.7,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,215.7,88.36,Bronze
14477,20,4,1309.6,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,327.4,6594.47,Gold
14479,254,2,316.25,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.9948,1.28,158.12,1431.66,Silver
14480,11,1,279.05,5,1,2,512,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,279.05,114.31,Bronze
14481,165,2,636.51,2,3,3,233,At Risk,0,❄️  Inactive / Lost,0.9972,1.28,318.26,2784.62,Silver
14482,18,6,2068.15,4,5,5,455,Champions,3,🟢 Promising Mid-Tier,0.9998,4.79,344.69,10883.55,Platinum
14483,282,1,137.1,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,137.1,56.16,Bronze
14484,50,1,321.92,3,1,2,312,Promising,0,❄️  Inactive / Lost,1.0,0.41,321.92,131.87,Bronze
14485,39,1,165.75,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,165.75,67.9,Bronze
14487,27,6,1196.33,4,5,4,454,Champions,3,🟢 Promising Mid-Tier,0.9998,4.79,199.39,6327.72,Gold
14488,68,1,1064.28,3,1,4,314,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,1064.28,435.96,Bronze
14489,207,1,463.38,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,463.38,189.81,Bronze
14491,175,2,340.93,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9971,1.28,170.46,1538.95,Silver
14493,7,5,2383.24,5,4,5,545,Champions,2,🏆 High Value Active,0.9998,3.91,476.65,12291.96,Platinum
14494,26,1,139.56,4,1,1,411,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,139.56,57.17,Bronze
14495,51,2,123.8,3,3,1,331,Potential Loyalists,0,❄️  Inactive / Lost,0.9984,1.28,61.9,625.07,Silver
14496,312,2,538.81,1,3,3,133,At Risk,0,❄️  Inactive / Lost,0.99,1.27,269.4,2355.82,Silver
14497,309,1,475.37,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,475.37,194.72,Bronze
14498,43,5,1957.32,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.91,391.46,10108.24,Platinum
14499,26,3,815.32,4,3,3,433,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,271.77,3936.42,Gold
14500,88,3,356.85,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9993,2.16,118.95,1771.01,Silver
14501,184,2,251.21,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.9969,1.28,125.6,1160.79,Silver
14502,20,11,2467.63,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,9.17,224.33,13532.75,Platinum
14503,3,6,3543.26,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,4.79,590.54,18592.29,Platinum
14504,47,4,673.26,3,4,3,343,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,168.32,3429.2,Gold
14505,17,8,5905.64,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,6.54,738.2,31678.25,Platinum
